x,y,z,station_id,date,day_air_tmp_min,day_air_tmp_min_qc,day_air_tmp_max,day_air_tmp_max_qc,day_wind_spd_avg,day_wind_spd_avg_qc,day_rel_hum_max,day_rel_hum_max_qc,day_dew_pnt,day_dew_pnt_qc
"170","2014-10-28","2.9","24.3","13.7","6.6","2.46","2.57","0","167","64","1","1.3","0.7",,,,,,,,,,,,
"170","2014-12-31","-2.7","13.8","5.6","-8","1.4","1.65","0","114","7","1.2","0.4","0.2",,,,,,,,,,,,
"170","2015-03-05","5.4","29.6","16.2","11","3.39","3.61","0","223","88","0.9","2.2","0.8",,,,,,,,,,,,
"170","2015-03-21","11.8","22.1","16.3","10.7","3.52","3.39","0","221","110","1.5","1.6","1",,,,,,,,,,,,
"170","2015-04-22","11.8","22.1","15.6","10.6","4.22","4.02","0.1","267","147","1.9","1.7","1.1",,,,,,,,,,,,
"170","2015-05-08","6.6","22.9","15","8.4","5.21","4.97","0","327","175","1.4","1.5","0.9",,,,,,,,,,,,
"170","2015-05-24","11.7","21.3","15.4","10.9","5.44","4.83","0","339","186","2.7","1.6","1.2",,,,,,,,,,,,
"170","2015-06-25","14.8","35.6","24.3","12.1","7.19","7.02","0","344","194","1.7","1.9","0.8",,,,,,,,,,,,
"170","2015-07-11","15.4","26.5","20.1","13.4","6.15","5.81","0","335","191","2.4","1.8","1.3",,,,,,,,,,,,
"170","2015-07-27","14.3","33.3","23.5","11.5","6.55","6.66","0.3","335","179","1.4","1.8","1.1",,,,,,,,,,,,
"170","2015-08-12","15.1","29.3","21.4","12.9","5.92","5.91","0","319","169","2.1","1.9","0.9",,,,,,,,,,,,
"170","2015-09-29","14.3","24.4","18.1","11.5","3.41","3.42","0","197","96","2","1.5","0.9",,,,,,,,,,,,
"6","2014-10-12","15.3","31.9","24.3","-1.1","8.21","8.53","0","208","68","5.8","1","0.4",,,,,,,,,,,,
"6","2014-10-28","5.3","25.2","14.9","5.3","2.55","2.67","0","166","57","1.2","1.1","0.7",,,,,,,,,,,,
"6","2014-12-31","2.9","12.4","7.2","-8.1","3.82","3.24","0","119","15","6.9","0.4","0.3",,,,,,,,,,,,
"6","2015-03-05","2.8","21.3","11.4","3.2","3.11","3.13","0","221","82","1.5","1.1","0.6",,,,,,,,,,,,
"6","2015-03-21","8.9","23.1","16.4","8.5","3.89","3.94","0","224","104","1.9","1.4","0.8",,,,,,,,,,,,
"6","2015-04-22","9.8","25.1","16.3","10.7","4.8","4.53","0","267","150","2.6","1.6","1.1",,,,,,,,,,,,
"6","2015-05-08","6.3","23.9","15.2","7.7","5.54","5.1","0.1","317","172","2.6","1.2","0.8",,,,,,,,,,,,
"6","2015-05-24","10.6","27.4","18.3","10.8","6.63","6.27","0","340","185","3.1","1.6","1.1",,,,,,,,,,,,
"6","2015-06-25","14.9","37.8","26.3","12.7","7.82","7.94","0","346","192","2.1","2","1.2",,,,,,,,,,,,
"6","2015-07-11","14.5","30.2","21.5","12.7","6.97","6.68","0","329","189","2.9","1.9","1.2",,,,,,,,,,,,
"6","2015-07-27","15.6","34.7","24.6","10.3","7.56","7.69","0","343","176","2.8","1.6","0.6",,,,,,,,,,,,
"6","2015-08-12","14.1","32.5","22.7","10","6.64","6.97","0","318","163","2.4","1.5","0.8",,,,,,,,,,,,
"6","2015-09-29","13","26.5","18.6","8.3","4.15","4.25","0","195","91","2.7","1.4","0.8",,,,,,,,,,,,
"121","2014-10-12","12.1","32.2","23.3","-0.1","8.82","8.96","0","207","70","6.5","1.1","0.4",,,,,,,,,,,,
"121","2014-10-28","4","25.1","13.8","5.5","2.46","2.61","0","168","56","1.2","1.3","0.6",,,,,,,,,,,,
"121","2014-12-31","2.6","12.9","7.3","-8.8","4.47","3.56","0","118","15","8.1","0.5","0.2",,,,,,,,,,,,
"121","2015-03-05","3","20.9","10.9","3.2","3.15","3.17","0","220","82","1.9","1.1","0.6",,,,,,,,,,,,
"121","2015-03-21","6.7","23.1","15.4","9.7","3.81","3.83","0","224","108","2.6","1.5","1",,,,,,,,,,,,
"121","2015-04-22","7.2","23","14.8","11.1","4.58","4.21","0","271","153","3.2","1.8","1",,,,,,,,,,,,
"121","2015-05-08","5","23.1","14.1","8.5","5.23","4.78","0","312","170","2.8","1.4","0.8",,,,,,,,,,,,
"121","2015-05-24","9.2","23.4","16.3","11.7","6.35","5.44","0","336","186","5.4","1.8","1.1",,,,,,,,,,,,
"121","2015-06-25","13.8","35.2","24.4","13.8","7.53","7.45","0","339","194","2.7","2.2","1.2",,,,,,,,,,,,
"121","2015-07-11","12.8","27.7","20","13.5","7.01","6.38","0","329","189","4.5","1.9","1.3",,,,,,,,,,,,
"121","2015-07-27","14.6","34.7","23.5","11.8","7.18","7.14","0","326","176","2.7","2","0.7",,,,,,,,,,,,
"121","2015-08-12","13.9","29.3","21.3","12.1","6.39","6.4","0","303","162","3.6","1.7","0.9",,,,,,,,,,,,
"121","2015-09-29","13","24.3","17.5","10.4","4.27","4.08","0","193","92","5.1","1.5","1.1",,,,,,,,,,,,
"196","2014-10-12","22.1","33.2","26.8","-2.5","6.05","6.87","0","206","63","3.1","0.9","0.3",,,,,,,,,,,,
"196","2014-10-28","9.2","27","17.5","5.3","2.65","2.8","0","166","55","1","1.1","0.7",,,,,,,,,,,,
"196","2014-12-31","5","13.5","9.1","-11","3.01","2.97","0","101","7","4","0.3","0.2",,,,,,,,,,,,
"196","2015-03-05","0","22.3","16.4","3.8","2.83","2.79","0","149","81","0.4","0.9",,,,,,,,,,,,,
"196","2015-03-21","14.3","25.1","19.2","8.7","3.46","3.27","0","218","103","0.5","1.5","0.8",,,,,,,,,,,,
"196","2015-04-22","11","27.1","18.4","11.4","4.44","4.25","0","278","148","0.6","1.6","1.2",,,,,,,,,,,,
"196","2015-05-08","7","26.3","16.9","7.4","5.47","5.13","0","315","171","1.4","1.4","0.8",,,,,,,,,,,,
"196","2015-05-24","13.3","31.4","22.5","11.1","6.43","6.29","0","326","180","1.6","1.8","1",,,,,,,,,,,,
"196","2015-06-25","20.4","40.2","31","13.3","7.6","7.41","0","324","185","1.4","1.9","1.2",,,,,,,,,,,,
"196","2015-07-11","15.1","32.8","23.8","12.9","6.4","6.09","0","312","181","1.4","2","1.2",,,,,,,,,,,,
"196","2015-07-27","18.3","37.1","28.8","6.5","7.89","8.01","0","323","168","2.2","1.5","0.5",,,,,,,,,,,,
"196","2015-08-12","13.9","34.9","24.7","8.3","6.18","5.99","0","295","156","1.2","1.5","0.6",,,,,,,,,,,,
"196","2015-09-29","11.8","30.7","20.6","6.7","4.09","4.07","0","215","97","1.2","1.4","0.6",,,,,,,,,,,,
"131","2014-10-12","13.5","30.7","21.2","5.8","4.72","5.11","0","195","75","2.6","1.4","0.7",,,,,,,,,,,,
"131","2014-10-28","6.5","24.5","14.6","6.8","2.25","2.39","0","153","53","0.8","1.2","0.8",,,,,,,,,,,,
"131","2014-12-31","-0.3","12.6","5.4","-5.9","1.74","1.86","0","107","17","2.6","0.5","0.3",,,,,,,,,,,,
"131","2015-03-05","4.1","22.9","13.2","5.4","2.81","2.82","0","188","79","0.9","1.1","0.7",,,,,,,,,,,,
"131","2015-03-21","9","23.8","16.5","8.9","3.23","3.24","0","195","92","1.3","1.5","0.9",,,,,,,,,,,,
"131","2015-04-22","9","24.5","16.3","11.3","4.15","3.94","0","257","142","1.2","1.7","1.1",,,,,,,,,,,,
"131","2015-05-08","7","22.3","15.5","7.7","5","4.53","0","300","164","1.5","1.3","0.9",,,,,,,,,,,,
"131","2015-05-24","11.4","27.7","18.8","11.8","5.56","5.31","0","307","171","1.8","1.8","1.2",,,,,,,,,,,,
"131","2015-06-25","17.5","39.5","29.2","13","7.15","7.02","0","316","179","1.3","1.9","1.2",,,,,,,,,,,,
"131","2015-07-11","14.8","30.4","22","13","6.24","5.9","0","311","181","2","1.8","1.3",,,,,,,,,,,,
"131","2015-07-27","14.9","35.2","25.6","10.8","6.73","6.64","0","314","169","1.6","1.6","0.9",,,,,,,,,,,,
"131","2015-08-12","14.8","32.3","23.6","10.6","6.01","5.9","0","294","156","1.6","1.5","1",,,,,,,,,,,,
"131","2015-09-29","13.3","25.5","19","9.6","3.29","3.33","0","176","80","1.8","1.4","0.9",,,,,,,,,,,,
"212","2014-10-12","13.1","32.7","23","0.3","6.13","6.59","0","194","73","3.5","1.3","0.4"," "," ","Y","Y","R","R"," "," ","Y"," "," "," "
"212","2014-10-28","6.3","27.4","15.1","6.1","2.47","2.71","0","153","53","1.4","1.3","0.8"," "," "," "," "," "," "," "," "," "," "," "," "
"212","2014-12-31","-0.5","13.6","6.3","-8.4","2.9","2.75","0","98","16","4.5","0.5","0.2"," "," "," ","Y"," "," "," "," ","Y"," "," "," "
"212","2015-03-05","1.4","23.2","10.7","2.6","2.73","2.77","0","170","69","1.5","1","0.6"," "," "," "," "," "," "," "," "," "," "," "," "
"212","2015-03-21","10.5","23.2","16.2","9.1","3.74","3.77","0","190","91","3.7","1.4","0.7"," "," "," "," "," "," "," "," "," "," "," "," "
"212","2015-04-22","9.4","24.1","15.3","9.4","4.47","4.18","0","240","135","3.4","1.4","1"," "," "," "," "," "," "," "," "," "," "," "," "
"212","2015-05-08","3.7","24","14.1","6.4","4.59","4.44","0","249","136","2.5","1.2","0.7"," "," "," "," "," "," "," "," "," "," "," "," "
"212","2015-05-24","11.3","24.6","16.6","9.6","6.46","5.8","0","292","163","6.4","1.3","1.1"," "," "," "," "," "," "," "," "," "," "," "," "
"212","2015-06-25","14.7","37","25.4","10.3","5.9","6.45","0","185","97","3.6","1.8","0.8"," "," "," "," "," "," "," "," "," "," "," "," "
"212","2015-07-11","14.5","27.2","19.8","11.5","8.81","7.14","0","272","155","5.4","1.5","1.1"," "," "," "," "," "," "," "," "," "," "," "," "
"212","2015-07-27","13.7","36.1","24.3","9.5","13.85","11.11","0","273","148","3.1","1.5","0.8"," "," "," ","Y"," "," "," "," ","Y","H"," "," "
"212","2015-08-12","14","30.3","21.4","10.6","7.08","7.01","0","308","164","4.8","1.6","0.8"," "," "," "," "," "," "," "," "," "," "," "," "
"212","2015-09-29","11.1","24.3","16.2","8.1","4.36","4.12","0","178","82","6.2","1.2","0.8"," "," "," "," "," "," "," "," "," "," "," "," "
"166","2014-10-12","10.2","30.7","20.8","5.7","4.9",,"0","208","79","2.7","1.5","0.7",,,,,,,,,,,,
"166","2014-10-28","3.2","23.7","12.9","6.4","2.42",,"0","168","60","0.9","1.2","0.7",,,,,,,,,,,,
"166","2014-12-31","0","11.2","4.4","-4.7","1.9",,"0","123","22","3","0.6","0.4",,,,,,,,,,,,
"166","2015-03-05","2.2","20.6","10.9","4.5","3",,"0","226","88","1.1","1.2","0.6",,,,,,,,,,,,
"166","2015-03-21",,,,,"2.92",,,,,,,,,,,,,,,,,,,
"70","2014-10-12","11","31.2","20.4","6.5","4.17","4.41","0","202","81","1.9","1.5","0.7",,,,,,,,,,,,
"70","2014-10-28","3.9","24.6","13.2","6.4","2.53","2.69","0","163","58","1.1","1.2","0.7",,,,,,,,,,,,
"70","2014-12-31","-1.8","11.6","4.3","-4.5","1.64","1.82","0","123","22","2.4","0.6","0.3",,,,,,,,,,,,
"70","2015-03-05","-1.1","21.9","10.4","3.7","3.15","3.23","0","218","88","1.3","1.1","0.6",,,,,,,,,,,,
"70","2015-03-21","6.3","24.6","16.1","10.3","3.73","3.62","0","220","109","1.5","1.5","1",,,,,,,,,,,,
"70","2015-04-22","7.6","23.4","15.9","11.3","4.22","4","0","267","144","1.7","1.8","1",,,,,,,,,,,,
"70","2015-05-08","5.7","22.6","15","8.9","4.99","4.56","0","303","169","1.7","1.4","0.9",,,,,,,,,,,,
"70","2015-05-24","8.9","27.5","17.8","11.7","6.29","5.93","0","337","186","2.8","1.8","1.1",,,,,,,,,,,,
"70","2015-06-25","20.7","36.5","30.4","12.8","7.16","7.14","0","229","187","2.1","2.4","1",,,,,,,,,,,,
"70","2015-07-11","15","28.8","21.3","14.5","6.34","6.03","0","326","184","2.5","2.1","1.4",,,,,,,,,,,,
"70","2015-07-27","19.6","34.2","27.6","10.8","7.02","7.07","0","205","177","2.6","1.6","1",,,,,,,,,,,,
"70","2015-08-12","12.8","30.6","22.2","12.4","6.08","5.96","0","310","166","1.8","1.7","1.2",,,,,,,,,,,,
"70","2015-09-29","13.1","25","18.4","12.5","2.17","2.33","0","132","56","1.3","1.7","1.2",,,,,,,,,,,,
"71","2014-10-12","10.7","29.7","20.8","4.9","5.56","5.89","0","199","80","3.7","1.4","0.6",,,,,,,,,,,,
"71","2014-10-28","5.5","23.4","13.5","6.9","2.5","2.7","0","154","57","1.7","1.3","0.7",,,,,,,,,,,,
"71","2014-12-31","-1","10.8","4.3","-5.4","2.29","2.24","0","123","23","4.2","0.6","0.3",,,,,,,,,,,,
"71","2015-03-05","-0.4","21.5","9.9","3.7","3.05","3.17","0","220","90","1.5","1.1","0.6",,,,,,,,,,,,
"71","2015-03-21","5.2","23.6","15.2","9.4","3.41","3.35","0","200","97","1.8","1.6","0.8",,,,,,,,,,,,
"71","2015-04-22","7.3","24","15.5","10.1","4.09","3.92","0","251","140","1.4","1.6","0.9",,,,,,,,,,,,
"71","2015-05-08","5.9","22.2","14.4","8.2","4.83","4.34","0","286","162","2.1","1.4","0.9",,,,,,,,,,,,
"71","2015-05-24","9.2","28.5","18.2","10.2","6","5.85","0","318","178","2.1","1.6","1",,,,,,,,,,,,
"71","2015-06-25","14.1","37.4","26","12.6","7.71","7.82","0","331","186","2.2","1.9","1.1",,,,,,,,,,,,
"71","2015-07-11","13","29.1","20.9","13.1","6.6","6.34","0","316","179","3","1.9","1.3",,,,,,,,,,,,
"71","2015-07-27","10.8","32.6","22.4","11.7","7.14","7","0","320","176","2.8","1.8","1.1",,,,,,,,,,,,
"71","2015-08-12","11.9","30.4","21.8","11.1","6.41","6.32","0","301","163","2.5","1.6","1.1",,,,,,,,,,,,
"71","2015-09-29","13.2","25.5","18.1","11.8","1.88","2.21","0","108","39","1.6","1.6","1.1",,,,,,,,,,,,
"191","2014-10-12","11.4","32.8","21","2.3","4.77","4.97","0","197","85","1.8","1.3","0.3",,,,,,,,,,,,
"191","2014-10-28","5.6","25.6","14.8","6.7","2.66","2.7","0","161","65","1","1.3","0.6",,,,,,,,,,,,
"191","2014-12-31","0.1","14.3","7.6","-12.6","2.32","2.55","0","119","7","2.6","0.4","0.1",,,,,,,,,,,,
"191","2015-03-05","1.2","20.9","10.9","2.5","3.28","3.25","0","201","91","1.2","1","0.6",,,,,,,,,,,,
"191","2015-03-21","9.5","22.9","15.8","8.6","3.5","3.34","0","195","104","1.5","1.5","0.8",,,,,,,,,,,,
"191","2015-04-22","10.5","21.8","14.8","9","4.43","4","0","262","148","1.8","1.4","1",,,,,,,,,,,,
"191","2015-05-08","6.6","22","14.2","7.5","5","4.66","0","304","167","1.4","1.3","0.9",,,,,,,,,,,,
"191","2015-05-24","9.1","21.9","14.8","9.4","5.44","4.83","0","324","181","2.1","1.5","1",,,,,,,,,,,,
"191","2015-06-25","14.3","36.3","25.3","9.4","7.49","7.36","0","334","187","1.6","1.6","0.8",,,,,,,,,,,,
"191","2015-07-11","15.2","24.9","19.1","11.9","5.91","5.32","0","310","181","2.2","1.6","1.2",,,,,,,,,,,,
"191","2015-07-27","11.8","32.7","22.6","9.3","6.67","6.53","0","318","175","1.5","1.5","0.9",,,,,,,,,,,,
"191","2015-08-12","11.2","29.3","20.3","10.9","6.14","5.86","0","305","166","1.9","1.7","1",,,,,,,,,,,,
"191","2015-09-29","12.2","26.1","17.5","10.4","2.81","2.88","0","156","76","1.2","1.5","0.8",,,,,,,,,,,,
"167","2014-10-12","14.1","31.7","24","0.5","5.87","6.4","0","199","73","3.1","1.2","0.4",,,,,,,,,,,,
"167","2014-10-28","6.7","24.7","15.4","4.5","2.75","2.98","0","159","56","1.5","1.2","0.6",,,,,,,,,,,,
"167","2014-12-31","-1.2","11.7","5.1","-6.8","2.21","2.16","0","112","26","3.1","0.5","0.3",,,,,,,,,,,,
"167","2015-03-05","0.3","20.7","10.4","3.3","2.99","3","0","208","88","1.5","1","0.5",,,,,,,,,,,,
"167","2015-03-21","9.6","24.3","18.1","8.6","4.2","4.22","0","206","100","2.6","1.4","0.7",,,,,,,,,,,,
"167","2015-04-22","8.2","24.4","16.2","9.9","4.61","4.41","0","278","149","2.1","1.5","0.9",,,,,,,,,,,,
"167","2015-05-08","5.5","22.8","15.1","8.2","4.92","4.52","0","294","168","1.5","1.3","0.8",,,,,,,,,,,,
"167","2015-05-24","10.7","26.4","18.3","10.3","6.4","6.08","0","318","177","3.2","1.5","1",,,,,,,,,,,,
"167","2015-06-25",,"38.5","32.8","9","8.22","8.44","0","280","183","3.7","1.6",,,,,,,,,,,,,
"167","2015-07-11","13.1","29.1","21.5","11.9","6.95","6.67","0","312","175","3.2","1.5","1.3",,,,,,,,,,,,
"167","2015-07-27",,"35.2","30.6","6.8","8.64","8.89","0","268","169","3.8","1.2",,,,,,,,,,,,,
"167","2015-08-12","12.7","31.3","23.1","10.1","6.78","6.76","0","293","157","2.8","1.5","0.9",,,,,,,,,,,,
"167","2015-09-29","12.3","27.6","19.4","10","3.11","3.43","0","143","60","2.1","1.5","0.7",,,,,,,,,,,,
"140","2014-10-12","12.4","30.9","22.6","4","6.49","7.03","0","211","74","4.4","1.4","0.5",,,,,,,,,,,,
"140","2014-10-28","5.8","24.7","15.2","7.6","2.66","2.85","0","172","59","1.5","1.3","0.8",,,,,,,,,,,,
"140","2014-12-31","-0.4","12.6","5.9","-6.6","3","2.82","0","119","20","5.4","0.5","0.3",,,,,,,,,,,,
"140","2015-03-05","3.2","20.1","10.9","4.5","2.95","3.03","0","214","87","1.6","1.1","0.6",,,,,,,,,,,,
"140","2015-03-21","12.4","23.7","17","10.6","4.13","4.1","0","229","110","3.7","1.6","0.9",,,,,,,,,,,,
"140","2015-04-22","8.5","23.4","15.7","10.2","4.83","4.56","0","287","153","2.9","1.6","1",,,,,,,,,,,,
"140","2015-05-08","6.1","22.9","14.7","8.2","5.18","4.77","0","314","174","2.2","1.3","0.9",,,,,,,,,,,,
"140","2015-05-24","11.8","24.5","17","10.3","6.68","6.05","0","342","185","5.3","1.6","1.1",,,,,,,,,,,,
"140","2015-06-25","21.1","35.7","30.1","12.1","8.29","8.5","0","388","193","4","2.2","1",,,,,,,,,,,,
"140","2015-07-11","15.3","26.7","20.1","13.1","7.08","6.42","0","338","194","4.8","1.7","1.4",,,,,,,,,,,,
"140","2015-07-27","20.4","33.6","28","11.5","7.69","7.84","0","383","179","3.4","2","1.1",,,,,,,,,,,,
"140","2015-08-12","14.4","29.3","21.6","12.3","6.69","6.67","0","317","166","4","1.8","1.1",,,,,,,,,,,,
"140","2015-09-29","14","24","17.8","10.7","3.73","3.67","0","164","75","5","1.4","1.1",,,,,,,,,,,,
"139","2014-10-12","12.5","32.1","23.2","-3.3",,,"0","192",,"1.9","1.2","0.2",,,,,,,,,,,,
"139","2014-10-28","6.7","25.1","14.8","5.7",,,"0","149",,"0.9","1.2","0.7",,,,,,,,,,,,
"139","2014-12-31","4.2","13.6","8.5","-14.5",,,"0","84",,"3.1","0.3","0.1",,,,,,,,,,,,
"139","2015-03-05","2.2","20.6","11.4","1.9",,,"0","206",,"1.4","0.9","0.5",,,,,,,,,,,,
"139","2015-03-21","11.9","23.2","18","6.2",,,"0","207",,"1.9","1.4","0.6",,,,,,,,,,,,
"139","2015-04-22","8.9","24.1","16.5","10",,,"0","272",,"1.4","1.5","1",,,,,,,,,,,,
"139","2015-05-08","5","23.8","14.9","6.2",,,"0","306",,"1.2","1.4","0.8",,,,,,,,,,,,
"139","2015-05-24","11.7","28.9","20","9.2",,,"0","318",,"1.7","1.7","0.8",,,,,,,,,,,,
"139","2015-06-25","17.2","37.9","28","11.6",,,"0","319",,"1.4","2.4","0.8",,,,,,,,,,,,
"139","2015-07-11","15.1","31","22.3","11.6",,,"0","308",,"1.6","1.8","0.9",,,,,,,,,,,,
"139","2015-07-27","15.6","34.1","25.8","6.9",,,"0","305",,"1.6","1.5","0.5",,,,,,,,,,,,
"139","2015-08-12","12.1","32","22.4","7.9",,,"0","286",,"1.2","1.6","0.5",,,,,,,,,,,,
"139","2015-09-29","10","28.2","18.9","4.9",,,"0","208",,"1.1","1.2","0.6",,,,,,,,,,,,
