x,y,z,station_id,date,day_air_tmp_min,day_air_tmp_min_qc,day_air_tmp_max,day_air_tmp_max_qc,day_wind_spd_avg,day_wind_spd_avg_qc,day_rel_hum_max,day_rel_hum_max_qc,day_dew_pnt,day_dew_pnt_qc
-152115.66,30487.78,2.13,212,2014-09-01,14.90,K,36.10,K,2.70,K,80.00,K,10.40,K
-152115.66,30487.78,2.13,212,2014-09-02,14.40,K,28.90,K,5.10,K,86.00,K,12.40,K
-152115.66,30487.78,2.13,212,2014-09-03,,S,31.40,K,4.20,K,89.00,K,13.10,K
-152115.66,30487.78,2.13,212,2014-09-04,13.70,K,31.00,K,4.70,K,87.00,K,11.70,K
-152115.66,30487.78,2.13,212,2014-09-05,13.40,K,30.20,K,5.30,K,85.00,K,11.70,K
-152115.66,30487.78,2.13,212,2014-09-06,13.00,K,30.80,K,5.00,K,85.00,K,10.40,K
-152115.66,30487.78,2.13,212,2014-09-07,12.40,K,30.40,K,4.70,K,83.00,K,9.50,K
-152115.66,30487.78,2.13,212,2014-09-08,12.30,K,25.10,K,6.20,K,85.00,K,9.80,K
-152115.66,30487.78,2.13,212,2014-09-09,12.10,K,31.50,K,3.00,K,88.00,K,10.50,K
-152115.66,30487.78,2.13,212,2014-09-10,11.50,K,36.80,K,1.70,K,88.00,K,10.20,K
-152115.66,30487.78,2.13,212,2014-09-11,12.60,K,38.90,Y,2.00,K,84.00,K,10.20,K
-152115.66,30487.78,2.13,212,2014-09-12,13.00,K,37.70,Y,2.20,K,81.00,K,10.00,K
-152115.66,30487.78,2.13,212,2014-09-13,15.80,K,39.30,Y,3.40,K,76.00,K,11.10,K
-152115.66,30487.78,2.13,212,2014-09-14,14.60,K,32.80,K,4.50,K,80.00,K,10.90,K
-152115.66,30487.78,2.13,212,2014-09-15,16.00,K,29.50,K,5.70,K,79.00,K,10.80,K
-152115.66,30487.78,2.13,212,2014-09-16,14.70,K,33.70,K,3.20,K,81.00,K,10.90,K
-152115.66,30487.78,2.13,212,2014-09-17,14.70,K,29.30,K,4.60,K,84.00,K,12.40,K
-152115.66,30487.78,2.13,212,2014-09-18,17.50,Y,27.10,K,3.10,K,85.00,K,14.90,K
-152115.66,30487.78,2.13,212,2014-09-19,15.60,K,28.90,K,4.70,K,88.00,K,14.40,K
-152115.66,30487.78,2.13,212,2014-09-20,15.30,K,28.50,K,5.30,K,88.00,K,13.60,K
-152115.66,30487.78,2.13,212,2014-09-21,16.00,K,27.00,K,7.00,K,81.00,K,13.10,K
-152115.66,30487.78,2.13,212,2014-09-22,14.90,K,29.70,K,4.40,K,85.00,K,12.50,K
-152115.66,30487.78,2.13,212,2014-09-23,14.90,K,30.20,K,5.00,K,84.00,K,12.70,K
-152115.66,30487.78,2.13,212,2014-09-24,16.90,K,27.80,K,4.50,K,86.00,K,15.20,K
-152115.66,30487.78,2.13,212,2014-09-25,13.20,K,23.80,K,3.10,K,91.00,K,12.80,K
-152115.66,30487.78,2.13,212,2014-09-26,9.80,K,25.70,K,2.20,K,91.00,K,11.00,K
-152115.66,30487.78,2.13,212,2014-09-27,12.60,K,27.00,K,3.10,K,86.00,K,10.90,K
-152115.66,30487.78,2.13,212,2014-09-28,11.20,K,22.20,K,2.10,K,90.00,K,12.10,K
-152115.66,30487.78,2.13,212,2014-09-29,10.80,K,26.50,K,3.30,K,92.00,K,12.10,K
-152115.66,30487.78,2.13,212,2014-09-30,13.40,K,29.00,K,2.70,K,87.00,K,11.80,K
