x,y,z,station_id,date,day_air_tmp_min,day_air_tmp_min_qc,day_air_tmp_max,day_air_tmp_max_qc,day_wind_spd_avg,day_wind_spd_avg_qc,day_rel_hum_max,day_rel_hum_max_qc,day_dew_pnt,day_dew_pnt_qc
-134002.81,65873.73,12.19,155,2014-09-01,16.60,K,36.70,K,0.60,K,77.00,K,11.70,K
-134002.81,65873.73,12.19,155,2014-09-02,15.70,K,32.10,K,1.60,K,82.00,K,12.50,K
-134002.81,65873.73,12.19,155,2014-09-03,13.30,K,33.60,K,1.00,K,89.00,K,13.20,K
-134002.81,65873.73,12.19,155,2014-09-04,14.50,K,34.80,K,0.90,K,87.00,K,11.60,K
-134002.81,65873.73,12.19,155,2014-09-05,14.40,K,32.90,K,1.10,K,82.00,K,12.80,K
-134002.81,65873.73,12.19,155,2014-09-06,14.70,K,33.00,K,1.10,K,78.00,K,11.30,K
-134002.81,65873.73,12.19,155,2014-09-07,14.40,K,32.90,K,1.10,K,71.00,K,9.70,K
-134002.81,65873.73,12.19,155,2014-09-08,12.80,K,28.60,K,1.60,K,84.00,K,10.00,K
-134002.81,65873.73,12.19,155,2014-09-09,11.70,K,30.30,K,0.70,K,87.00,K,10.60,K
-134002.81,65873.73,12.19,155,2014-09-10,14.20,K,34.80,K,0.50,K,87.00,K,10.70,K
-134002.81,65873.73,12.19,155,2014-09-11,16.30,K,35.80,K,0.50,K,74.00,K,10.90,K
-134002.81,65873.73,12.19,155,2014-09-12,17.00,K,38.70,K,0.50,K,65.00,K,10.60,K
-134002.81,65873.73,12.19,155,2014-09-13,17.50,K,38.40,K,0.60,K,70.00,K,12.20,K
-134002.81,65873.73,12.19,155,2014-09-14,16.20,K,35.90,K,0.90,K,72.00,K,12.10,K
-134002.81,65873.73,12.19,155,2014-09-15,17.60,K,33.70,K,1.40,K,68.00,K,10.40,K
-134002.81,65873.73,12.19,155,2014-09-16,15.30,K,32.20,K,0.90,K,79.00,K,11.00,K
-134002.81,65873.73,12.19,155,2014-09-17,16.40,K,31.60,K,1.20,K,76.00,K,11.80,K
-134002.81,65873.73,12.19,155,2014-09-18,18.20,Y,28.30,K,0.80,K,81.00,K,15.70,K
-134002.81,65873.73,12.19,155,2014-09-19,15.70,K,31.30,K,0.90,K,86.00,K,14.30,K
-134002.81,65873.73,12.19,155,2014-09-20,16.30,K,31.10,K,1.00,K,89.00,K,14.70,K
-134002.81,65873.73,12.19,155,2014-09-21,16.60,K,27.60,K,1.20,K,81.00,K,13.40,K
-134002.81,65873.73,12.19,155,2014-09-22,15.10,K,30.50,K,0.90,K,89.00,K,13.70,K
-134002.81,65873.73,12.19,155,2014-09-23,15.90,K,31.60,K,1.30,K,85.00,K,12.90,K
-134002.81,65873.73,12.19,155,2014-09-24,16.60,K,29.90,K,1.20,K,91.00,K,15.90,K
-134002.81,65873.73,12.19,155,2014-09-25,13.70,K,22.40,K,1.10,K,95.00,K,14.00,K
-134002.81,65873.73,12.19,155,2014-09-26,12.80,K,24.00,K,0.70,K,93.00,K,12.20,K
-134002.81,65873.73,12.19,155,2014-09-27,13.60,K,25.00,K,0.80,K,91.00,K,12.20,K
-134002.81,65873.73,12.19,155,2014-09-28,14.80,K,22.90,K,0.80,K,88.00,K,13.30,K
-134002.81,65873.73,12.19,155,2014-09-29,12.40,K,26.80,K,0.80,K,93.00,K,13.00,K
-134002.81,65873.73,12.19,155,2014-09-30,14.50,K,26.60,K,0.80,K,84.00,K,12.30,K
