x,y,z,station_id,date,day_air_tmp_min,day_air_tmp_min_qc,day_air_tmp_max,day_air_tmp_max_qc,day_wind_spd_avg,day_wind_spd_avg_qc,day_rel_hum_max,day_rel_hum_max_qc,day_dew_pnt,day_dew_pnt_qc
-166045.13,-37524.01,102.11,191,2015-10-01,15.00,K,25.70,K,1.70,K,87.00,K,13.10,K
-166045.13,-37524.01,102.11,191,2015-10-02,10.90,K,28.80,K,1.30,K,93.00,K,10.40,K
-166045.13,-37524.01,102.11,191,2015-10-03,9.30,K,28.40,K,1.60,K,90.00,K,8.90,K
-166045.13,-37524.01,102.11,191,2015-10-04,8.40,K,28.20,K,1.20,K,86.00,K,7.70,K
-166045.13,-37524.01,102.11,191,2015-10-05,10.40,K,26.60,K,1.40,K,83.00,K,9.80,K
-166045.13,-37524.01,102.11,191,2015-10-06,11.30,K,27.40,K,1.30,K,90.00,K,11.70,K
-166045.13,-37524.01,102.11,191,2015-10-07,11.00,K,30.10,K,1.20,K,91.00,K,11.60,K
-166045.13,-37524.01,102.11,191,2015-10-08,13.50,K,33.50,K,1.10,K,84.00,K,9.90,Y
-166045.13,-37524.01,102.11,191,2015-10-09,12.60,K,32.50,K,1.40,K,82.00,K,9.10,K
-166045.13,-37524.01,102.11,191,2015-10-10,10.60,K,28.30,K,1.40,K,88.00,K,12.50,K
-166045.13,-37524.01,102.11,191,2015-10-11,10.80,K,31.30,K,1.20,K,91.00,K,11.40,K
-166045.13,-37524.01,102.11,191,2015-10-12,10.90,K,34.30,K,0.90,K,91.00,K,10.50,K
-166045.13,-37524.01,102.11,191,2015-10-13,12.80,K,37.50,Y,1.00,K,83.00,K,9.20,Y
-166045.13,-37524.01,102.11,191,2015-10-14,14.50,Y,31.90,K,1.20,K,76.00,K,7.20,Y
-166045.13,-37524.01,102.11,191,2015-10-15,16.00,Y,28.60,K,1.40,K,77.00,K,11.40,K
-166045.13,-37524.01,102.11,191,2015-10-16,15.50,Y,30.80,K,1.30,K,82.00,K,13.00,K
-166045.13,-37524.01,102.11,191,2015-10-17,15.50,Y,22.00,K,1.90,K,81.00,K,12.60,K
-166045.13,-37524.01,102.11,191,2015-10-18,12.20,K,21.60,K,1.80,K,89.00,K,12.10,K
