x,y,z,station_id,date,day_air_tmp_min,day_air_tmp_min_qc,day_air_tmp_max,day_air_tmp_max_qc,day_wind_spd_avg,day_wind_spd_avg_qc,day_rel_hum_max,day_rel_hum_max_qc,day_dew_pnt,day_dew_pnt_qc
-107505.23,-19488.1,10.06,70,2015-10-01,15.50,K,24.10,K,1.30,K,100.00,K,16.40,Y
-107505.23,-19488.1,10.06,70,2015-10-02,12.10,K,29.60,K,2.00,K,100.00,K,12.90,K
-107505.23,-19488.1,10.06,70,2015-10-03,10.50,K,29.60,K,2.40,K,100.00,K,10.80,K
-107505.23,-19488.1,10.06,70,2015-10-04,9.10,K,25.60,K,1.70,K,100.00,K,10.00,K
-107505.23,-19488.1,10.06,70,2015-10-05,9.90,K,27.80,K,1.10,K,100.00,K,12.30,K
-107505.23,-19488.1,10.06,70,2015-10-06,11.00,K,27.30,K,1.20,K,100.00,K,14.10,K
-107505.23,-19488.1,10.06,70,2015-10-07,11.40,K,29.10,K,1.00,K,100.00,K,14.50,K
-107505.23,-19488.1,10.06,70,2015-10-08,12.80,K,31.40,K,1.00,K,100.00,K,15.10,K
-107505.23,-19488.1,10.06,70,2015-10-09,12.90,K,31.50,K,1.40,K,87.00,K,11.30,K
-107505.23,-19488.1,10.06,70,2015-10-10,10.70,K,31.50,K,1.70,K,100.00,K,13.20,K
-107505.23,-19488.1,10.06,70,2015-10-11,10.60,K,30.30,K,1.40,K,100.00,K,13.50,K
-107505.23,-19488.1,10.06,70,2015-10-12,10.70,K,33.10,K,1.00,K,100.00,K,13.60,K
-107505.23,-19488.1,10.06,70,2015-10-13,12.30,K,34.60,Y,1.10,K,100.00,K,12.60,Y
-107505.23,-19488.1,10.06,70,2015-10-14,13.20,K,32.60,K,1.40,K,83.00,K,9.60,Y
-107505.23,-19488.1,10.06,70,2015-10-15,16.40,Y,30.50,K,1.60,K,77.00,K,11.90,Y
-107505.23,-19488.1,10.06,70,2015-10-16,16.80,Y,29.70,K,1.80,K,96.00,K,15.10,Y
-107505.23,-19488.1,10.06,70,2015-10-17,14.70,Y,24.40,K,2.70,K,92.00,K,14.10,K
-107505.23,-19488.1,10.06,70,2015-10-18,11.40,K,24.10,K,2.30,K,100.00,K,13.10,K
-107505.23,-19488.1,10.06,70,2015-10-19,9.20,K,24.20,K,1.80,K,100.00,K,12.50,K
-107505.23,-19488.1,10.06,70,2015-10-20,10.20,K,28.10,K,2.20,K,98.00,K,9.70,K
-107505.23,-19488.1,10.06,70,2015-10-21,6.40,K,27.50,K,1.10,K,100.00,K,9.10,K
-107505.23,-19488.1,10.06,70,2015-10-22,10.70,K,27.80,K,1.30,K,87.00,K,9.30,K
-107505.23,-19488.1,10.06,70,2015-10-23,9.10,K,27.60,K,0.90,K,100.00,K,10.10,K
-107505.23,-19488.1,10.06,70,2015-10-24,7.50,K,28.00,K,0.90,K,100.00,K,10.60,K
-107505.23,-19488.1,10.06,70,2015-10-25,10.90,K,26.90,K,1.40,K,99.00,K,11.60,K
-107505.23,-19488.1,10.06,70,2015-10-26,6.50,K,27.50,K,0.90,K,100.00,K,11.20,K
-107505.23,-19488.1,10.06,70,2015-10-27,16.30,R,21.80,K,1.40,K,99.00,K,11.40,K
-107505.23,-19488.1,10.06,70,2015-10-28,13.30,Y,23.70,K,1.70,K,100.00,K,13.80,K
-107505.23,-19488.1,10.06,70,2015-10-29,11.30,K,25.60,K,2.70,K,100.00,K,8.00,K
-107505.23,-19488.1,10.06,70,2015-10-30,7.40,K,28.00,K,1.90,K,72.00,K,6.10,K
-107505.23,-19488.1,10.06,70,2015-10-31,11.90,K,28.50,K,1.60,K,97.00,K,11.30,Y
-107505.23,-19488.1,10.06,70,2015-11-01,11.10,K,24.90,K,2.00,K,100.00,K,14.50,Y
-107505.23,-19488.1,10.06,70,2015-11-02,10.20,K,17.70,K,2.30,K,100.00,K,12.20,K
-107505.23,-19488.1,10.06,70,2015-11-03,8.00,K,17.80,K,1.90,K,100.00,K,7.10,K
-107505.23,-19488.1,10.06,70,2015-11-04,5.00,K,18.60,K,2.60,K,77.00,K,1.90,K
-107505.23,-19488.1,10.06,70,2015-11-05,2.80,K,18.60,K,1.10,K,100.00,K,4.30,K
-107505.23,-19488.1,10.06,70,2015-11-06,4.30,K,19.10,K,1.30,K,100.00,K,4.60,K
-107505.23,-19488.1,10.06,70,2015-11-07,2.40,K,20.10,K,0.80,K,100.00,K,6.10,K
-107505.23,-19488.1,10.06,70,2015-11-08,3.20,K,17.50,K,1.10,K,100.00,K,9.10,K
-107505.23,-19488.1,10.06,70,2015-11-09,5.40,K,12.20,Y,1.70,K,100.00,K,9.00,K
-107505.23,-19488.1,10.06,70,2015-11-10,4.50,K,14.60,K,1.40,K,100.00,K,7.70,K
-107505.23,-19488.1,10.06,70,2015-11-11,2.20,K,16.50,K,1.00,K,100.00,K,6.00,K
-107505.23,-19488.1,10.06,70,2015-11-12,0.30,K,16.60,K,1.20,K,100.00,K,5.10,K
-107505.23,-19488.1,10.06,70,2015-11-13,2.30,K,19.50,K,0.80,K,100.00,K,6.90,K
-107505.23,-19488.1,10.06,70,2015-11-14,1.40,K,19.60,K,1.20,K,100.00,K,7.30,K
-107505.23,-19488.1,10.06,70,2015-11-15,5.00,K,16.90,K,3.10,Y,100.00,K,6.70,K
-107505.23,-19488.1,10.06,70,2015-11-16,5.10,K,15.30,K,3.50,Y,80.00,K,-1.60,K
-107505.23,-19488.1,10.06,70,2015-11-17,1.70,K,16.90,K,1.00,K,100.00,K,1.80,K
-107505.23,-19488.1,10.06,70,2015-11-18,1.10,K,19.60,K,1.10,K,100.00,K,6.70,K
-107505.23,-19488.1,10.06,70,2015-11-19,3.90,K,19.20,K,1.20,K,100.00,K,7.70,K
-107505.23,-19488.1,10.06,70,2015-11-20,4.20,K,20.70,K,1.20,K,100.00,K,9.10,K
-107505.23,-19488.1,10.06,70,2015-11-21,4.30,K,20.10,K,1.00,K,100.00,K,9.30,K
-107505.23,-19488.1,10.06,70,2015-11-22,2.90,K,21.10,K,0.70,K,100.00,K,8.70,K
-107505.23,-19488.1,10.06,70,2015-11-23,7.40,K,19.60,K,2.00,K,100.00,K,8.90,K
-107505.23,-19488.1,10.06,70,2015-11-24,3.70,K,14.60,K,2.70,K,100.00,K,7.10,K
-107505.23,-19488.1,10.06,70,2015-11-25,-0.20,K,12.40,K,1.50,K,100.00,K,3.00,K
-107505.23,-19488.1,10.06,70,2015-11-26,-1.50,K,11.50,K,1.40,K,100.00,K,-0.30,K
-107505.23,-19488.1,10.06,70,2015-11-27,-1.10,K,13.60,K,1.60,K,98.00,K,-2.90,K
-107505.23,-19488.1,10.06,70,2015-11-28,-2.90,K,13.30,K,1.10,K,93.00,K,-2.60,K
