x,y,z,station_id,date,day_air_tmp_min,day_air_tmp_min_qc,day_air_tmp_max,day_air_tmp_max_qc,day_wind_spd_avg,day_wind_spd_avg_qc,day_rel_hum_max,day_rel_hum_max_qc,day_dew_pnt,day_dew_pnt_qc
-172337.76,55700.92,41.45,139,2015-10-01,13.60,K,25.80,K,1.00,K,84.00,K,12.40,K
-172337.76,55700.92,41.45,139,2015-10-02,11.00,K,32.00,K,1.30,K,91.00,K,8.20,K
-172337.76,55700.92,41.45,139,2015-10-03,10.70,K,28.80,K,1.60,K,82.00,K,6.70,K
-172337.76,55700.92,41.45,139,2015-10-04,12.10,K,26.80,K,1.10,K,81.00,K,8.70,K
-172337.76,55700.92,41.45,139,2015-10-05,9.30,K,27.20,K,1.10,K,90.00,K,10.10,K
-172337.76,55700.92,41.45,139,2015-10-06,11.10,K,27.20,K,1.20,K,87.00,K,11.20,K
-172337.76,55700.92,41.45,139,2015-10-07,11.70,K,28.50,K,0.80,K,87.00,K,12.10,K
-172337.76,55700.92,41.45,139,2015-10-08,13.30,K,30.20,K,0.80,K,85.00,K,12.80,K
-172337.76,55700.92,41.45,139,2015-10-09,12.00,K,32.00,K,0.90,K,74.00,K,8.50,K
-172337.76,55700.92,41.45,139,2015-10-10,8.80,K,31.40,K,1.10,K,86.00,K,10.20,K
-172337.76,55700.92,41.45,139,2015-10-11,12.00,K,31.30,K,0.90,K,85.00,K,9.90,K
-172337.76,55700.92,41.45,139,2015-10-12,10.70,K,32.60,K,0.90,K,86.00,K,9.10,K
-172337.76,55700.92,41.45,139,2015-10-13,13.10,K,34.00,K,0.90,K,74.00,K,9.00,K
-172337.76,55700.92,41.45,139,2015-10-14,14.10,K,32.90,K,1.10,K,68.00,K,6.50,Y
-172337.76,55700.92,41.45,139,2015-10-15,13.90,K,30.40,K,0.80,K,72.00,K,8.30,K
-172337.76,55700.92,41.45,139,2015-10-16,13.60,K,30.40,K,0.80,K,76.00,K,9.80,K
-172337.76,55700.92,41.45,139,2015-10-17,15.80,Y,24.60,K,1.90,K,73.00,K,10.40,K
-172337.76,55700.92,41.45,139,2015-10-18,10.90,K,23.70,K,1.00,K,87.00,K,11.10,K
-172337.76,55700.92,41.45,139,2015-10-19,10.70,K,25.00,K,0.90,K,90.00,K,10.90,K
-172337.76,55700.92,41.45,139,2015-10-20,11.70,K,27.50,K,2.00,K,84.00,K,3.80,K
-172337.76,55700.92,41.45,139,2015-10-21,10.40,K,29.40,K,1.40,K,75.00,K,3.40,K
-172337.76,55700.92,41.45,139,2015-10-22,7.60,K,27.50,K,1.00,K,80.00,K,6.00,K
-172337.76,55700.92,41.45,139,2015-10-23,8.60,K,26.80,K,0.80,K,80.00,K,6.70,K
-172337.76,55700.92,41.45,139,2015-10-24,8.20,K,25.70,K,0.70,K,84.00,K,7.90,K
-172337.76,55700.92,41.45,139,2015-10-25,11.10,K,27.80,K,1.50,K,74.00,K,6.20,K
-172337.76,55700.92,41.45,139,2015-10-26,6.20,K,25.50,K,1.00,K,90.00,K,8.80,K
-172337.76,55700.92,41.45,139,2015-10-27,11.90,K,20.90,K,0.70,K,80.00,K,8.70,K
-172337.76,55700.92,41.45,139,2015-10-28,0.00,Y,23.40,K,1.00,K,82.00,K,9.50,K
-172337.76,55700.92,41.45,139,2015-10-29,9.50,K,25.60,K,1.90,K,77.00,K,3.20,K
-172337.76,55700.92,41.45,139,2015-10-30,10.60,K,30.60,K,1.10,K,70.00,K,3.30,Y
-172337.76,55700.92,41.45,139,2015-10-31,7.00,K,29.70,K,1.00,K,87.00,K,7.60,K
-172337.76,55700.92,41.45,139,2015-11-01,13.40,Y,19.70,K,1.50,K,91.00,K,13.00,K
-172337.76,55700.92,41.45,139,2015-11-02,10.70,K,16.70,K,1.20,K,92.00,K,9.80,K
-172337.76,55700.92,41.45,139,2015-11-03,8.30,K,18.20,K,1.90,K,71.00,K,1.30,K
-172337.76,55700.92,41.45,139,2015-11-04,5.40,K,17.10,K,2.10,K,66.00,K,-3.00,Y
-172337.76,55700.92,41.45,139,2015-11-05,2.40,K,17.10,K,0.90,K,87.00,K,1.80,K
-172337.76,55700.92,41.45,139,2015-11-06,1.80,K,21.00,K,0.80,K,90.00,K,2.90,K
-172337.76,55700.92,41.45,139,2015-11-07,1.00,K,19.40,K,0.70,K,93.00,K,3.70,K
-172337.76,55700.92,41.45,139,2015-11-08,3.00,K,17.70,K,1.00,K,91.00,K,6.90,K
-172337.76,55700.92,41.45,139,2015-11-09,4.10,K,14.10,K,1.00,K,91.00,K,5.90,K
-172337.76,55700.92,41.45,139,2015-11-10,3.00,K,15.50,K,1.30,K,87.00,K,3.70,K
-172337.76,55700.92,41.45,139,2015-11-11,-0.20,K,15.20,K,1.00,K,92.00,K,2.80,K
-172337.76,55700.92,41.45,139,2015-11-12,0.60,K,18.80,K,0.90,K,92.00,K,3.00,K
-172337.76,55700.92,41.45,139,2015-11-13,0.00,K,19.00,K,0.70,K,93.00,K,4.00,K
-172337.76,55700.92,41.45,139,2015-11-14,1.60,K,18.40,K,0.70,K,92.00,K,5.00,K
-172337.76,55700.92,41.45,139,2015-11-15,7.70,K,15.90,K,2.40,K,90.00,K,3.90,K
-172337.76,55700.92,41.45,139,2015-11-16,0.00,K,15.30,K,1.50,K,71.00,K,-4.50,K
-172337.76,55700.92,41.45,139,2015-11-17,3.20,K,17.00,K,1.00,K,90.00,K,2.10,K
-172337.76,55700.92,41.45,139,2015-11-18,1.60,K,19.00,K,0.80,K,92.00,K,4.60,K
-172337.76,55700.92,41.45,139,2015-11-19,1.10,K,21.10,K,0.70,K,93.00,K,5.50,K
-172337.76,55700.92,41.45,139,2015-11-20,4.00,K,24.40,K,1.10,K,92.00,K,5.70,K
-172337.76,55700.92,41.45,139,2015-11-21,3.00,K,21.80,K,1.10,K,91.00,K,3.40,K
-172337.76,55700.92,41.45,139,2015-11-22,4.20,K,19.70,K,0.90,K,84.00,K,4.30,K
