x,y,z,station_id,date,day_air_tmp_min,day_air_tmp_min_qc,day_air_tmp_max,day_air_tmp_max_qc,day_wind_spd_avg,day_wind_spd_avg_qc,day_rel_hum_max,day_rel_hum_max_qc,day_dew_pnt,day_dew_pnt_qc
-134002.81,65873.73,12.19,155,2015-10-01,15.50,K,25.10,K,0.60,K,92.00,K,13.90,K
-134002.81,65873.73,12.19,155,2015-10-02,13.00,K,30.70,K,0.90,K,89.00,K,10.30,K
-134002.81,65873.73,12.19,155,2015-10-03,12.80,K,29.90,K,1.10,K,92.00,K,9.90,K
-134002.81,65873.73,12.19,155,2015-10-04,12.60,K,25.60,K,0.90,K,90.00,K,10.00,K
-134002.81,65873.73,12.19,155,2015-10-05,13.90,K,27.10,K,0.90,K,79.00,K,11.40,K
-134002.81,65873.73,12.19,155,2015-10-06,15.10,K,26.90,K,0.90,K,84.00,K,12.90,K
-134002.81,65873.73,12.19,155,2015-10-07,14.30,K,28.90,K,0.60,K,86.00,K,13.10,K
-134002.81,65873.73,12.19,155,2015-10-08,16.00,K,30.50,K,0.40,I,81.00,K,14.00,K
-134002.81,65873.73,12.19,155,2015-10-09,14.80,K,32.00,K,0.50,K,88.00,K,12.60,K
-134002.81,65873.73,12.19,155,2015-10-10,14.80,K,31.00,K,1.00,K,84.00,K,14.10,K
-134002.81,65873.73,12.19,155,2015-10-11,12.60,K,29.90,K,0.50,K,93.00,K,12.50,K
-134002.81,65873.73,12.19,155,2015-10-12,13.70,K,32.60,K,0.40,I,86.00,K,12.00,K
-134002.81,65873.73,12.19,155,2015-10-13,15.20,K,33.50,K,0.50,K,79.00,K,10.60,K
-134002.81,65873.73,12.19,155,2015-10-14,15.70,Y,32.40,K,0.60,K,70.00,K,9.80,K
-134002.81,65873.73,12.19,155,2015-10-15,18.30,Y,31.20,K,0.80,K,63.00,K,9.70,K
-134002.81,65873.73,12.19,155,2015-10-16,17.10,Y,30.50,K,0.80,K,74.00,K,12.80,K
-134002.81,65873.73,12.19,155,2015-10-17,14.80,K,24.40,K,1.30,K,89.00,K,12.60,K
