x,y,z,station_id,date,day_air_tmp_min,day_air_tmp_min_qc,day_air_tmp_max,day_air_tmp_max_qc,day_wind_spd_avg,day_wind_spd_avg_qc,day_rel_hum_max,day_rel_hum_max_qc,day_dew_pnt,day_dew_pnt_qc
-155828.52,45845.32,11.28,121,2015-10-01,10.90,K,25.30,K,1.10,K,100.00,K,13.20,K
-155828.52,45845.32,11.28,121,2015-10-02,11.60,K,31.80,K,2.70,K,89.00,K,9.90,K
-155828.52,45845.32,11.28,121,2015-10-03,9.60,K,27.50,K,3.20,K,94.00,K,9.80,K
-155828.52,45845.32,11.28,121,2015-10-04,10.40,K,24.90,K,2.50,K,94.00,K,10.80,K
-155828.52,45845.32,11.28,121,2015-10-05,9.30,K,26.50,K,2.60,K,95.00,K,12.00,K
-155828.52,45845.32,11.28,121,2015-10-06,10.30,K,26.70,K,2.10,K,98.00,K,13.00,K
-155828.52,45845.32,11.28,121,2015-10-07,11.00,K,28.50,K,1.60,K,96.00,K,13.20,K
-155828.52,45845.32,11.28,121,2015-10-08,11.90,K,30.40,K,1.10,K,89.00,K,13.50,K
-155828.52,45845.32,11.28,121,2015-10-09,10.40,K,32.50,K,1.60,K,94.00,K,11.50,K
-155828.52,45845.32,11.28,121,2015-10-10,7.80,K,29.30,K,3.20,K,100.00,K,13.90,K
-155828.52,45845.32,11.28,121,2015-10-11,8.60,K,31.40,K,1.60,K,99.00,K,12.20,K
-155828.52,45845.32,11.28,121,2015-10-12,11.30,K,34.40,K,1.50,K,88.00,K,10.90,K
-155828.52,45845.32,11.28,121,2015-10-13,13.10,K,38.60,Y,1.80,K,74.00,K,9.50,Y
-155828.52,45845.32,11.28,121,2015-10-14,14.40,Y,32.40,K,2.20,K,73.00,K,10.00,Y
-155828.52,45845.32,11.28,121,2015-10-15,15.00,Y,30.30,K,2.60,K,76.00,K,11.90,K
-155828.52,45845.32,11.28,121,2015-10-16,14.80,Y,30.60,K,2.70,K,83.00,K,12.70,K
-155828.52,45845.32,11.28,121,2015-10-17,12.40,K,24.50,K,4.70,K,97.00,K,13.20,K
-155828.52,45845.32,11.28,121,2015-10-18,6.70,K,23.20,K,2.10,K,100.00,K,12.20,K
-155828.52,45845.32,11.28,121,2015-10-19,8.30,K,24.60,K,1.60,K,100.00,K,11.80,K
-155828.52,45845.32,11.28,121,2015-10-20,15.00,Y,28.40,K,4.40,K,69.00,K,6.60,Y
-155828.52,45845.32,11.28,121,2015-10-21,0.00,Y,29.30,K,2.50,H,79.00,H,6.90,Y
-155828.52,45845.32,11.28,121,2015-10-22,8.40,K,27.60,K,1.70,K,95.00,K,8.30,K
-155828.52,45845.32,11.28,121,2015-10-23,7.70,K,26.60,K,1.10,K,80.00,K,8.20,K
-155828.52,45845.32,11.28,121,2015-10-24,7.70,K,26.60,K,1.10,K,84.00,K,9.30,K
-155828.52,45845.32,11.28,121,2015-10-25,11.80,K,27.00,K,2.80,K,97.00,K,10.70,K
-155828.52,45845.32,11.28,121,2015-10-26,5.70,K,26.00,K,1.40,K,100.00,K,9.70,K
-155828.52,45845.32,11.28,121,2015-10-27,11.00,K,21.80,K,1.70,K,83.00,K,9.00,K
-155828.52,45845.32,11.28,121,2015-10-28,10.30,K,23.50,K,1.70,K,87.00,K,10.60,K
-155828.52,45845.32,11.28,121,2015-10-29,8.80,K,26.10,K,4.80,K,83.00,K,5.20,Y
-155828.52,45845.32,11.28,121,2015-10-30,11.30,K,30.10,K,2.90,K,70.00,K,4.50,Y
-155828.52,45845.32,11.28,121,2015-10-31,9.40,K,28.50,K,3.10,K,88.00,K,10.10,K
