x,y,z,station_id,date,day_air_tmp_min,day_air_tmp_min_qc,day_air_tmp_max,day_air_tmp_max_qc,day_wind_spd_avg,day_wind_spd_avg_qc,day_rel_hum_max,day_rel_hum_max_qc,day_dew_pnt,day_dew_pnt_qc
-105960.66,71113.67,80.77,131,2015-10-01,14.60,K,24.10,K,1.00,K,94.00,K,14.60,K
-105960.66,71113.67,80.77,131,2015-10-02,13.40,K,30.90,K,1.60,K,94.00,K,11.50,K
-105960.66,71113.67,80.77,131,2015-10-03,12.90,K,28.60,K,1.80,K,79.00,K,10.20,K
-105960.66,71113.67,80.77,131,2015-10-04,12.00,K,26.10,K,1.40,K,81.00,K,9.60,K
-105960.66,71113.67,80.77,131,2015-10-05,12.40,K,26.70,K,1.20,K,77.00,K,10.90,K
-105960.66,71113.67,80.77,131,2015-10-06,13.20,K,27.80,K,1.10,K,88.00,K,13.20,K
-105960.66,71113.67,80.77,131,2015-10-07,13.10,K,29.50,K,1.00,K,87.00,K,13.40,K
-105960.66,71113.67,80.77,131,2015-10-08,16.00,K,31.40,K,0.90,K,80.00,K,13.90,K
-105960.66,71113.67,80.77,131,2015-10-09,14.00,K,33.90,K,0.90,K,82.00,K,12.00,K
-105960.66,71113.67,80.77,131,2015-10-10,12.60,K,31.80,K,1.30,K,79.00,K,12.30,K
-105960.66,71113.67,80.77,131,2015-10-11,12.70,K,31.40,K,1.00,K,88.00,K,12.20,K
-105960.66,71113.67,80.77,131,2015-10-12,12.80,K,34.20,K,0.90,K,82.00,K,11.10,K
-105960.66,71113.67,80.77,131,2015-10-13,14.80,K,35.30,Y,0.90,K,71.00,K,10.40,Y
-105960.66,71113.67,80.77,131,2015-10-14,17.10,Y,33.00,K,1.10,K,55.00,K,9.70,Y
-105960.66,71113.67,80.77,131,2015-10-15,17.10,Y,31.30,K,1.30,K,60.00,K,9.30,Y
-105960.66,71113.67,80.77,131,2015-10-16,16.70,Y,30.90,K,1.20,K,71.00,K,12.70,Y
