x,y,z,station_id,date,day_air_tmp_min,day_air_tmp_min_qc,day_air_tmp_max,day_air_tmp_max_qc,day_wind_spd_avg,day_wind_spd_avg_qc,day_rel_hum_max,day_rel_hum_max_qc,day_dew_pnt,day_dew_pnt_qc
-105960.66,71113.67,80.77,131,2014-11-26,5.30,K,21.20,K,0.60,K,94.00,K,7.50,K
-105960.66,71113.67,80.77,131,2014-11-27,7.30,K,22.20,Y,0.70,K,93.00,K,8.50,K
-105960.66,71113.67,80.77,131,2014-11-28,4.50,K,18.40,K,1.00,K,93.00,K,7.70,K
-105960.66,71113.67,80.77,131,2014-11-29,11.00,K,16.00,K,1.40,K,94.00,K,9.70,K
-105960.66,71113.67,80.77,131,2014-11-30,10.80,K,14.30,K,1.20,K,95.00,K,10.50,K
-105960.66,71113.67,80.77,131,2014-12-01,9.90,K,20.40,K,1.10,K,95.00,K,11.50,K
-105960.66,71113.67,80.77,131,2014-12-02,10.50,K,14.60,K,1.50,K,95.00,K,11.40,K
-105960.66,71113.67,80.77,131,2014-12-03,14.20,Y,18.00,K,2.70,K,95.00,K,13.80,Y
-105960.66,71113.67,80.77,131,2014-12-04,12.60,Y,20.20,K,1.10,K,95.00,K,13.00,Y
-105960.66,71113.67,80.77,131,2014-12-05,12.70,Y,19.10,K,1.70,K,92.00,K,12.70,Y
-105960.66,71113.67,80.77,131,2014-12-06,12.30,Y,21.40,Y,1.20,K,95.00,K,13.20,Y
-105960.66,71113.67,80.77,131,2014-12-07,8.80,K,17.80,K,0.70,K,95.00,K,10.30,K
-105960.66,71113.67,80.77,131,2014-12-08,8.90,K,18.50,K,0.60,K,95.00,K,9.20,K
-105960.66,71113.67,80.77,131,2014-12-09,8.20,K,16.80,K,0.70,K,94.00,K,9.10,K
-105960.66,71113.67,80.77,131,2014-12-10,9.60,K,16.60,K,1.90,K,95.00,K,10.00,K
-105960.66,71113.67,80.77,131,2014-12-11,9.80,K,17.30,K,2.80,K,95.00,K,10.20,K
-105960.66,71113.67,80.77,131,2014-12-12,8.20,K,13.00,K,1.20,K,95.00,K,8.30,K
-105960.66,71113.67,80.77,131,2014-12-13,5.20,K,13.10,K,0.90,K,95.00,K,7.60,K
-105960.66,71113.67,80.77,131,2014-12-14,4.50,K,12.50,K,0.80,K,94.00,K,6.30,K
-105960.66,71113.67,80.77,131,2014-12-15,8.90,K,11.70,K,1.90,K,92.00,K,7.50,K
-105960.66,71113.67,80.77,131,2014-12-16,9.30,K,16.60,K,2.40,K,94.00,K,8.40,K
-105960.66,71113.67,80.77,131,2014-12-17,9.10,K,13.30,K,1.60,K,93.00,K,8.40,K
-105960.66,71113.67,80.77,131,2014-12-18,8.70,K,15.90,K,1.10,K,88.00,K,7.80,K
-105960.66,71113.67,80.77,131,2014-12-19,9.80,K,13.00,K,1.70,K,94.00,K,8.60,K
-105960.66,71113.67,80.77,131,2014-12-20,10.80,K,14.00,K,1.40,K,93.00,K,10.60,K
-105960.66,71113.67,80.77,131,2014-12-21,10.50,K,17.40,K,1.10,K,95.00,K,11.90,Y
-105960.66,71113.67,80.77,131,2014-12-22,9.70,K,14.60,K,1.30,K,96.00,K,10.70,K
-105960.66,71113.67,80.77,131,2014-12-23,9.20,K,17.80,K,0.80,K,96.00,K,11.00,K
-105960.66,71113.67,80.77,131,2014-12-24,7.90,K,12.80,K,1.80,K,95.00,K,8.60,K
-105960.66,71113.67,80.77,131,2014-12-25,3.20,K,13.50,K,2.60,K,75.00,K,0.30,K
-105960.66,71113.67,80.77,131,2014-12-26,2.20,K,13.90,K,1.90,K,79.00,K,-0.90,K
-105960.66,71113.67,80.77,131,2014-12-27,1.40,K,13.10,K,0.80,K,89.00,K,2.00,K
-105960.66,71113.67,80.77,131,2014-12-28,0.90,K,14.30,K,0.70,K,93.00,K,2.30,K
-105960.66,71113.67,80.77,131,2014-12-29,1.40,K,8.20,K,0.70,K,92.00,K,2.60,K
-105960.66,71113.67,80.77,131,2014-12-30,1.40,K,12.70,K,3.10,K,93.00,K,-4.50,K
-105960.66,71113.67,80.77,131,2014-12-31,-0.30,K,12.60,K,2.60,K,77.00,K,-5.90,Y
-105960.66,71113.67,80.77,131,2015-01-01,-2.20,K,10.60,K,0.80,K,89.00,K,-1.50,K
-105960.66,71113.67,80.77,131,2015-01-02,-2.40,K,11.40,K,0.80,K,91.00,K,-0.90,K
-105960.66,71113.67,80.77,131,2015-01-03,-1.50,K,13.50,K,0.70,K,90.00,K,-0.30,K
-105960.66,71113.67,80.77,131,2015-01-04,1.10,K,13.80,K,0.90,K,90.00,K,1.50,K
-105960.66,71113.67,80.77,131,2015-01-05,1.70,K,15.10,K,0.70,K,92.00,K,3.30,K
-105960.66,71113.67,80.77,131,2015-01-06,2.70,K,17.00,K,1.00,K,93.00,K,5.20,K
-105960.66,71113.67,80.77,131,2015-01-07,3.10,K,20.20,K,0.70,K,94.00,K,6.20,K
-105960.66,71113.67,80.77,131,2015-01-08,4.30,K,18.20,K,0.90,K,93.00,K,7.00,K
-105960.66,71113.67,80.77,131,2015-01-09,6.70,K,14.20,K,0.80,K,93.00,K,8.50,K
-105960.66,71113.67,80.77,131,2015-01-10,7.70,K,19.10,K,0.70,K,94.00,K,8.70,K
-105960.66,71113.67,80.77,131,2015-01-11,5.90,K,17.90,K,0.70,K,95.00,K,8.20,K
-105960.66,71113.67,80.77,131,2015-01-12,4.90,K,16.80,K,1.00,K,94.00,K,7.80,K
-105960.66,71113.67,80.77,131,2015-01-13,3.60,K,15.40,K,0.80,K,95.00,K,6.90,K
-105960.66,71113.67,80.77,131,2015-01-14,4.80,K,15.10,K,1.00,K,94.00,K,5.90,K
-105960.66,71113.67,80.77,131,2015-01-15,1.50,K,15.60,K,0.90,K,94.00,K,5.90,K
-105960.66,71113.67,80.77,131,2015-01-16,5.80,K,13.40,K,1.60,K,95.00,K,7.50,K
-105960.66,71113.67,80.77,131,2015-01-17,7.90,K,11.50,K,1.00,K,95.00,K,8.30,K
-105960.66,71113.67,80.77,131,2015-01-18,6.90,K,12.00,K,1.10,K,95.00,K,8.10,K
-105960.66,71113.67,80.77,131,2015-01-19,9.30,K,12.90,K,0.80,K,96.00,K,9.50,K
-105960.66,71113.67,80.77,131,2015-01-20,5.60,K,11.80,K,0.70,K,95.00,K,8.40,K
-105960.66,71113.67,80.77,131,2015-01-21,4.90,K,13.80,K,0.90,K,94.00,K,6.70,K
-105960.66,71113.67,80.77,131,2015-01-22,3.80,K,13.30,K,1.10,K,94.00,K,6.00,K
