x,y,z,station_id,date,day_air_tmp_min,day_air_tmp_min_qc,day_air_tmp_max,day_air_tmp_max_qc,day_wind_spd_avg,day_wind_spd_avg_qc,day_rel_hum_max,day_rel_hum_max_qc,day_dew_pnt,day_dew_pnt_qc
-152115.66,30487.78,2.13,212,2014-10-01,10.40,K,30.60,K,3.80,K,69.00,K,3.30,K
-152115.66,30487.78,2.13,212,2014-10-02,8.30,K,32.60,K,1.70,K,72.00,K,5.60,K
-152115.66,30487.78,2.13,212,2014-10-03,9.40,K,35.90,Y,1.30,K,80.00,K,6.30,K
-152115.66,30487.78,2.13,212,2014-10-04,10.60,K,38.10,Y,1.30,K,72.00,K,7.20,K
-152115.66,30487.78,2.13,212,2014-10-05,10.20,K,36.20,Y,1.30,K,80.00,K,8.00,K
-152115.66,30487.78,2.13,212,2014-10-06,9.80,K,37.20,Y,1.60,K,82.00,K,9.10,K
-152115.66,30487.78,2.13,212,2014-10-07,0.00,R,33.80,K,2.50,K,83.00,K,9.50,Y
-152115.66,30487.78,2.13,212,2014-10-08,12.90,K,35.80,Y,2.40,K,85.00,K,9.20,K
-152115.66,30487.78,2.13,212,2014-10-09,14.50,K,30.00,K,4.00,K,78.00,K,10.40,K
-152115.66,30487.78,2.13,212,2014-10-10,11.70,K,28.50,K,4.30,K,89.00,K,10.60,K
-152115.66,30487.78,2.13,212,2014-10-11,12.40,K,32.10,K,2.60,K,87.00,K,10.50,K
-152115.66,30487.78,2.13,212,2014-10-12,13.10,K,32.70,K,3.50,K,69.00,K,0.30,Y
-152115.66,30487.78,2.13,212,2014-10-13,8.80,K,34.30,Y,2.10,K,81.00,K,4.90,K
-152115.66,30487.78,2.13,212,2014-10-14,13.30,K,21.70,K,5.20,K,83.00,K,11.20,K
-152115.66,30487.78,2.13,212,2014-10-15,11.20,K,21.20,K,2.20,K,90.00,K,11.60,K
-152115.66,30487.78,2.13,212,2014-10-16,9.20,K,23.80,K,2.20,K,90.00,K,8.30,K
-152115.66,30487.78,2.13,212,2014-10-17,9.30,K,24.30,K,1.70,K,91.00,K,9.20,K
-152115.66,30487.78,2.13,212,2014-10-18,8.50,K,28.30,K,1.70,K,91.00,K,10.50,K
-152115.66,30487.78,2.13,212,2014-10-19,11.50,K,27.30,K,2.80,K,91.00,K,12.90,K
-152115.66,30487.78,2.13,212,2014-10-20,10.00,K,22.10,K,3.50,K,88.00,K,11.00,K
-152115.66,30487.78,2.13,212,2014-10-21,6.90,K,24.30,K,1.80,H,90.00,H,6.50,K
-152115.66,30487.78,2.13,212,2014-10-22,7.80,K,25.10,K,2.00,K,92.00,K,8.80,K
-152115.66,30487.78,2.13,212,2014-10-23,11.20,K,27.30,K,2.10,K,86.00,K,11.80,K
-152115.66,30487.78,2.13,212,2014-10-24,7.90,K,26.10,K,1.80,K,92.00,K,10.50,K
-152115.66,30487.78,2.13,212,2014-10-25,12.30,K,22.10,K,3.70,K,88.00,K,11.40,K
-152115.66,30487.78,2.13,212,2014-10-26,6.50,K,23.10,K,2.00,K,91.00,K,5.80,K
-152115.66,30487.78,2.13,212,2014-10-27,7.30,K,24.70,K,1.80,K,90.00,K,5.30,K
-152115.66,30487.78,2.13,212,2014-10-28,6.30,K,27.40,K,1.40,K,91.00,K,6.10,K
-152115.66,30487.78,2.13,212,2014-10-29,6.90,K,29.50,K,1.30,K,89.00,K,7.80,K
-152115.66,30487.78,2.13,212,2014-10-30,8.90,K,26.60,K,2.20,K,88.00,K,9.40,K
-152115.66,30487.78,2.13,212,2014-10-31,11.70,K,16.80,K,2.00,K,90.00,K,11.60,K
-152115.66,30487.78,2.13,212,2014-11-01,7.20,K,19.50,K,2.70,K,88.00,K,6.80,K
-152115.66,30487.78,2.13,212,2014-11-02,4.50,K,21.30,K,2.20,K,93.00,K,3.90,K
-152115.66,30487.78,2.13,212,2014-11-03,3.50,K,23.30,K,1.20,K,86.00,K,4.10,K
-152115.66,30487.78,2.13,212,2014-11-04,3.20,K,24.00,K,1.20,K,92.00,K,5.20,K
-152115.66,30487.78,2.13,212,2014-11-05,3.50,K,24.00,K,1.00,K,93.00,K,6.90,K
-152115.66,30487.78,2.13,212,2014-11-06,5.50,K,29.10,Y,1.30,K,92.00,K,8.30,K
-152115.66,30487.78,2.13,212,2014-11-07,7.40,K,27.30,Y,1.30,K,93.00,K,8.90,K
-152115.66,30487.78,2.13,212,2014-11-08,7.00,K,28.00,Y,1.10,K,92.00,K,9.20,K
-152115.66,30487.78,2.13,212,2014-11-09,6.10,K,28.20,Y,1.00,K,93.00,K,8.80,K
-152115.66,30487.78,2.13,212,2014-11-10,5.60,K,26.90,Y,2.00,K,93.00,K,8.80,K
-152115.66,30487.78,2.13,212,2014-11-11,8.60,K,19.30,K,3.70,K,89.00,K,8.50,K
-152115.66,30487.78,2.13,212,2014-11-12,7.00,K,19.40,K,1.40,K,83.00,K,6.70,K
-152115.66,30487.78,2.13,212,2014-11-13,11.20,K,16.00,K,2.10,K,92.00,K,11.70,K
-152115.66,30487.78,2.13,212,2014-11-14,6.70,K,21.50,K,2.00,K,93.00,K,9.30,K
-152115.66,30487.78,2.13,212,2014-11-15,5.80,K,20.10,K,1.60,K,93.00,K,8.50,K
-152115.66,30487.78,2.13,212,2014-11-16,4.40,K,18.00,K,2.50,K,89.00,K,0.50,K
-152115.66,30487.78,2.13,212,2014-11-17,2.20,K,20.20,K,2.10,H,73.00,H,-1.10,K
-152115.66,30487.78,2.13,212,2014-11-18,1.50,K,17.50,K,1.80,K,79.00,K,2.00,K
-152115.66,30487.78,2.13,212,2014-11-19,6.40,K,12.10,K,1.60,K,91.00,K,7.10,K
-152115.66,30487.78,2.13,212,2014-11-20,9.70,K,12.40,K,1.50,K,92.00,K,9.40,K
-152115.66,30487.78,2.13,212,2014-11-21,8.60,K,13.00,K,1.60,K,93.00,K,9.20,K
-152115.66,30487.78,2.13,212,2014-11-22,7.80,K,19.70,K,3.60,K,93.00,K,10.10,K
-152115.66,30487.78,2.13,212,2014-11-23,2.80,K,19.10,K,2.10,K,93.00,K,4.70,K
-152115.66,30487.78,2.13,212,2014-11-24,1.10,K,21.90,K,1.10,K,92.00,K,3.10,K
-152115.66,30487.78,2.13,212,2014-11-25,2.90,K,20.60,K,1.40,K,92.00,K,5.10,K
-152115.66,30487.78,2.13,212,2014-11-26,2.20,K,22.90,Y,1.00,K,92.00,K,5.90,K
-152115.66,30487.78,2.13,212,2014-11-27,2.40,K,21.70,Y,0.90,K,91.00,K,6.20,K
-152115.66,30487.78,2.13,212,2014-11-28,1.40,K,19.70,K,1.60,K,94.00,K,7.50,K
-152115.66,30487.78,2.13,212,2014-11-29,10.80,K,15.50,K,2.60,K,91.00,K,9.90,K
-152115.66,30487.78,2.13,212,2014-11-30,9.50,K,12.80,K,1.60,K,93.00,K,9.60,K
-152115.66,30487.78,2.13,212,2014-12-01,0.00,K,19.40,K,2.20,K,93.00,K,10.10,K
-152115.66,30487.78,2.13,212,2014-12-02,10.20,K,13.10,K,2.40,K,93.00,K,10.30,K
-152115.66,30487.78,2.13,212,2014-12-03,12.10,Y,17.30,K,1.10,K,92.00,K,12.20,K
