x,y,z,station_id,date,day_air_tmp_min,day_air_tmp_min_qc,day_air_tmp_max,day_air_tmp_max_qc,day_wind_spd_avg,day_wind_spd_avg_qc,day_rel_hum_max,day_rel_hum_max_qc,day_dew_pnt,day_dew_pnt_qc
-104655.53,-40603.22,10.67,71,2014-10-01,13.70,K,26.70,K,3.60,Y,59.00,K,7.20,K
-104655.53,-40603.22,10.67,71,2014-10-02,8.70,K,30.60,K,1.30,K,86.00,K,8.70,K
-104655.53,-40603.22,10.67,71,2014-10-03,11.30,K,31.70,K,1.40,K,79.00,K,10.50,K
-104655.53,-40603.22,10.67,71,2014-10-04,9.80,K,31.90,K,1.30,K,88.00,K,10.60,K
-104655.53,-40603.22,10.67,71,2014-10-05,9.60,K,32.80,K,1.10,K,90.00,K,10.80,K
-104655.53,-40603.22,10.67,71,2014-10-06,10.40,K,32.80,K,1.30,K,91.00,K,11.90,K
-104655.53,-40603.22,10.67,71,2014-10-07,10.20,K,31.60,K,1.80,K,92.00,K,10.90,K
-104655.53,-40603.22,10.67,71,2014-10-08,10.10,K,32.80,K,2.40,K,92.00,K,9.70,K
-104655.53,-40603.22,10.67,71,2014-10-09,10.00,K,30.20,K,2.00,K,84.00,K,9.60,K
-104655.53,-40603.22,10.67,71,2014-10-10,9.20,K,28.30,K,2.10,K,92.00,K,11.40,K
-104655.53,-40603.22,10.67,71,2014-10-11,8.60,K,29.20,K,1.60,K,93.00,K,11.10,K
-104655.53,-40603.22,10.67,71,2014-10-12,10.70,K,29.70,K,3.70,Y,84.00,K,4.90,K
-104655.53,-40603.22,10.67,71,2014-10-13,8.60,K,31.70,K,1.90,K,78.00,K,6.90,K
-104655.53,-40603.22,10.67,71,2014-10-14,8.70,K,25.10,K,2.10,K,94.00,K,11.60,K
-104655.53,-40603.22,10.67,71,2014-10-15,10.60,K,23.70,K,1.80,K,90.00,K,11.60,K
-104655.53,-40603.22,10.67,71,2014-10-16,9.50,K,23.90,K,1.50,K,94.00,K,10.00,K
-104655.53,-40603.22,10.67,71,2014-10-17,8.90,K,24.60,K,1.00,K,90.00,K,9.40,K
-104655.53,-40603.22,10.67,71,2014-10-18,10.20,K,25.10,K,1.90,K,90.00,K,11.30,K
-104655.53,-40603.22,10.67,71,2014-10-19,7.70,K,27.80,K,1.30,K,94.00,K,11.80,K
-104655.53,-40603.22,10.67,71,2014-10-20,10.20,K,23.40,K,2.60,K,94.00,K,11.90,K
-104655.53,-40603.22,10.67,71,2014-10-21,7.40,K,21.20,K,2.90,H,92.00,H,7.80,K
-104655.53,-40603.22,10.67,71,2014-10-22,7.90,K,23.60,K,1.50,H,93.00,H,8.50,K
-104655.53,-40603.22,10.67,71,2014-10-23,9.20,K,24.40,K,1.60,K,91.00,K,11.00,K
-104655.53,-40603.22,10.67,71,2014-10-24,8.10,K,26.50,K,1.70,K,93.00,K,11.60,K
-104655.53,-40603.22,10.67,71,2014-10-25,10.50,K,21.60,K,2.10,K,93.00,K,12.20,K
-104655.53,-40603.22,10.67,71,2014-10-26,9.10,K,20.20,K,3.50,K,92.00,K,8.10,K
-104655.53,-40603.22,10.67,71,2014-10-27,7.50,K,21.40,K,2.50,K,83.00,K,5.20,K
-104655.53,-40603.22,10.67,71,2014-10-28,5.50,K,23.40,K,1.70,K,93.00,K,6.90,K
-104655.53,-40603.22,10.67,71,2014-10-29,10.60,K,25.30,K,1.10,K,90.00,K,9.40,Y
-104655.53,-40603.22,10.67,71,2014-10-30,8.90,K,25.80,K,1.80,K,91.00,K,9.40,K
-104655.53,-40603.22,10.67,71,2014-10-31,11.50,Y,20.20,K,2.00,K,94.00,K,12.30,K
-104655.53,-40603.22,10.67,71,2014-11-01,7.30,K,18.20,K,2.50,K,94.00,K,9.70,K
-104655.53,-40603.22,10.67,71,2014-11-02,5.80,K,18.30,K,2.80,K,95.00,K,6.40,K
-104655.53,-40603.22,10.67,71,2014-11-03,3.20,K,19.10,K,1.40,K,94.00,K,5.70,K
-104655.53,-40603.22,10.67,71,2014-11-04,3.50,K,20.00,K,1.10,K,95.00,K,7.10,K
-104655.53,-40603.22,10.67,71,2014-11-05,4.70,K,21.60,K,1.90,K,95.00,K,8.20,K
-104655.53,-40603.22,10.67,71,2014-11-06,5.50,K,22.80,K,1.20,K,95.00,K,9.70,K
-104655.53,-40603.22,10.67,71,2014-11-07,7.20,K,22.80,K,1.70,K,95.00,K,10.30,K
-104655.53,-40603.22,10.67,71,2014-11-08,5.70,K,24.60,K,0.90,K,95.00,K,10.20,K
-104655.53,-40603.22,10.67,71,2014-11-09,5.90,K,25.10,K,1.00,K,95.00,K,10.10,K
-104655.53,-40603.22,10.67,71,2014-11-10,6.20,K,23.60,K,1.00,K,96.00,K,10.30,K
-104655.53,-40603.22,10.67,71,2014-11-11,6.50,K,18.80,K,1.30,K,95.00,K,10.00,K
-104655.53,-40603.22,10.67,71,2014-11-12,11.70,Y,20.20,K,1.20,K,89.00,K,9.60,K
-104655.53,-40603.22,10.67,71,2014-11-13,11.00,Y,18.10,K,3.60,Y,95.00,K,12.40,K
-104655.53,-40603.22,10.67,71,2014-11-14,,M,,M,,M,,M,,M
-104655.53,-40603.22,10.67,71,2014-11-15,4.70,K,18.20,K,2.00,K,96.00,K,8.90,K
-104655.53,-40603.22,10.67,71,2014-11-16,2.90,K,14.90,K,2.70,K,91.00,K,3.20,K
-104655.53,-40603.22,10.67,71,2014-11-17,2.00,K,17.50,K,1.60,H,91.00,H,3.20,K
-104655.53,-40603.22,10.67,71,2014-11-18,0.30,K,17.50,K,1.00,K,95.00,K,5.70,K
-104655.53,-40603.22,10.67,71,2014-11-19,6.90,K,19.20,K,2.80,K,94.00,K,8.50,K
-104655.53,-40603.22,10.67,71,2014-11-20,9.30,K,13.80,K,1.50,K,96.00,K,10.90,K
-104655.53,-40603.22,10.67,71,2014-11-21,8.80,K,15.60,K,2.10,K,96.00,K,10.30,K
-104655.53,-40603.22,10.67,71,2014-11-22,7.50,K,15.10,K,4.50,Y,96.00,K,10.00,K
-104655.53,-40603.22,10.67,71,2014-11-23,3.40,K,17.20,K,3.10,K,96.00,K,6.90,K
-104655.53,-40603.22,10.67,71,2014-11-24,2.20,K,16.70,K,1.70,K,95.00,K,4.40,K
-104655.53,-40603.22,10.67,71,2014-11-25,1.50,K,17.80,K,1.00,K,95.00,K,5.30,K
-104655.53,-40603.22,10.67,71,2014-11-26,1.30,K,20.10,K,0.90,K,96.00,K,5.60,K
-104655.53,-40603.22,10.67,71,2014-11-27,3.40,K,20.40,K,0.80,K,96.00,K,6.60,K
-104655.53,-40603.22,10.67,71,2014-11-28,-0.40,K,17.30,K,1.00,K,96.00,K,5.00,K
-104655.53,-40603.22,10.67,71,2014-11-29,4.60,K,15.30,K,2.30,K,95.00,K,10.00,K
-104655.53,-40603.22,10.67,71,2014-11-30,7.10,K,12.30,K,1.60,K,96.00,K,9.40,K
-104655.53,-40603.22,10.67,71,2014-12-01,6.30,K,17.50,K,1.40,K,96.00,K,10.20,K
-104655.53,-40603.22,10.67,71,2014-12-02,,M,,M,,M,,M,,M
-104655.53,-40603.22,10.67,71,2014-12-03,12.60,Y,19.40,K,4.50,Y,95.00,K,13.40,Y
-104655.53,-40603.22,10.67,71,2014-12-04,10.70,K,20.40,Y,2.30,K,96.00,K,13.20,Y
-104655.53,-40603.22,10.67,71,2014-12-05,12.20,Y,16.20,K,3.10,K,96.00,K,13.40,Y
-104655.53,-40603.22,10.67,71,2014-12-06,11.90,Y,20.90,Y,1.60,K,95.00,K,13.20,Y
-104655.53,-40603.22,10.67,71,2014-12-07,10.20,K,15.90,K,1.20,K,97.00,K,11.60,K
-104655.53,-40603.22,10.67,71,2014-12-08,8.60,K,13.80,K,1.20,K,97.00,K,11.10,K
-104655.53,-40603.22,10.67,71,2014-12-09,9.20,K,12.50,K,1.50,K,97.00,K,10.60,K
-104655.53,-40603.22,10.67,71,2014-12-10,10.40,K,12.20,K,5.00,Y,98.00,K,10.80,K
