x,y,z,station_id,date,day_air_tmp_min,day_air_tmp_min_qc,day_air_tmp_max,day_air_tmp_max_qc,day_wind_spd_avg,day_wind_spd_avg_qc,day_rel_hum_max,day_rel_hum_max_qc,day_dew_pnt,day_dew_pnt_qc
-121385.59,13512.53,7.62,166,2014-10-01,10.80,K,28.70,K,2.90,Y,80.00,K,7.10,K
-121385.59,13512.53,7.62,166,2014-10-02,6.10,K,31.00,K,0.90,K,92.00,K,9.10,K
-121385.59,13512.53,7.62,166,2014-10-03,8.80,K,33.20,K,0.90,K,92.00,K,10.30,K
-121385.59,13512.53,7.62,166,2014-10-04,8.60,K,33.60,K,1.00,K,90.00,K,10.50,K
-121385.59,13512.53,7.62,166,2014-10-05,9.10,K,33.70,K,0.90,K,91.00,K,10.70,K
-121385.59,13512.53,7.62,166,2014-10-06,9.70,K,33.60,K,1.10,K,89.00,K,11.20,K
-121385.59,13512.53,7.62,166,2014-10-07,8.70,K,32.40,K,1.20,K,91.00,K,10.90,K
-121385.59,13512.53,7.62,166,2014-10-08,13.30,K,33.60,K,1.70,K,94.00,K,,I
-121385.59,13512.53,7.62,166,2014-10-09,9.90,K,30.20,K,1.20,K,89.00,K,10.70,K
-121385.59,13512.53,7.62,166,2014-10-10,11.50,K,28.80,K,1.50,K,92.00,K,11.70,K
-121385.59,13512.53,7.62,166,2014-10-11,10.00,K,29.80,K,1.10,K,92.00,K,11.40,K
-121385.59,13512.53,7.62,166,2014-10-12,10.20,K,30.70,K,2.70,K,85.00,K,5.70,Y
-121385.59,13512.53,7.62,166,2014-10-13,7.90,K,31.70,K,1.20,K,78.00,K,6.80,K
-121385.59,13512.53,7.62,166,2014-10-14,7.80,K,24.00,K,1.50,K,94.00,K,12.00,K
-121385.59,13512.53,7.62,166,2014-10-15,12.00,K,22.30,K,1.40,K,91.00,K,12.20,K
-121385.59,13512.53,7.62,166,2014-10-16,8.50,K,24.30,K,1.00,K,95.00,K,9.60,K
-121385.59,13512.53,7.62,166,2014-10-17,8.40,K,23.90,K,0.80,K,93.00,K,9.40,K
-121385.59,13512.53,7.62,166,2014-10-18,8.30,K,25.60,K,1.10,K,95.00,K,11.20,K
-121385.59,13512.53,7.62,166,2014-10-19,7.90,K,27.70,K,1.10,K,94.00,K,12.40,K
-121385.59,13512.53,7.62,166,2014-10-20,10.10,K,21.80,K,1.60,K,95.00,K,11.80,K
-121385.59,13512.53,7.62,166,2014-10-21,5.40,K,21.60,K,1.50,H,95.00,H,8.20,K
-121385.59,13512.53,7.62,166,2014-10-22,6.00,K,24.80,K,0.90,K,95.00,K,9.20,K
-121385.59,13512.53,7.62,166,2014-10-23,10.80,K,24.10,K,1.20,K,93.00,K,12.50,K
-121385.59,13512.53,7.62,166,2014-10-24,6.80,K,24.20,K,1.00,K,97.00,K,11.40,K
-121385.59,13512.53,7.62,166,2014-10-25,10.90,K,22.90,K,1.70,K,94.00,K,12.00,K
-121385.59,13512.53,7.62,166,2014-10-26,6.70,K,20.60,K,1.90,K,96.00,K,8.00,K
-121385.59,13512.53,7.62,166,2014-10-27,3.90,K,21.10,K,1.30,K,92.00,K,5.90,K
-121385.59,13512.53,7.62,166,2014-10-28,3.20,K,23.70,K,0.90,K,93.00,K,6.40,K
-121385.59,13512.53,7.62,166,2014-10-29,5.30,K,27.00,K,0.80,K,96.00,K,8.80,K
-121385.59,13512.53,7.62,166,2014-10-30,8.40,K,25.90,K,1.10,K,91.00,K,9.80,K
-121385.59,13512.53,7.62,166,2014-10-31,12.50,K,19.70,K,1.40,K,95.00,K,12.20,K
-121385.59,13512.53,7.62,166,2014-11-01,5.70,K,19.00,K,1.70,K,95.00,K,9.30,K
-121385.59,13512.53,7.62,166,2014-11-02,4.60,K,18.60,K,1.60,K,96.00,K,5.60,K
-121385.59,13512.53,7.62,166,2014-11-03,0.60,K,19.40,K,0.80,K,95.00,K,4.80,K
-121385.59,13512.53,7.62,166,2014-11-04,2.00,K,20.50,K,0.80,K,96.00,K,6.20,K
-121385.59,13512.53,7.62,166,2014-11-05,11.70,K,22.50,K,0.90,K,94.00,K,9.20,K
-121385.59,13512.53,7.62,166,2014-11-06,6.10,K,23.90,K,0.80,K,93.00,K,9.20,K
-121385.59,13512.53,7.62,166,2014-11-07,5.80,K,23.80,K,1.00,K,97.00,K,9.50,K
-121385.59,13512.53,7.62,166,2014-11-08,6.30,K,25.10,K,0.80,K,95.00,K,10.00,K
-121385.59,13512.53,7.62,166,2014-11-09,5.90,K,25.10,K,0.70,K,96.00,K,9.90,K
-121385.59,13512.53,7.62,166,2014-11-10,4.90,K,24.10,K,0.80,K,97.00,K,9.30,K
-121385.59,13512.53,7.62,166,2014-11-11,6.20,K,18.70,K,0.90,K,96.00,K,9.30,K
-121385.59,13512.53,7.62,166,2014-11-12,5.60,K,18.60,K,0.80,K,93.00,K,8.40,K
-121385.59,13512.53,7.62,166,2014-11-13,12.40,K,17.50,K,1.90,H,96.00,H,12.80,K
-121385.59,13512.53,7.62,166,2014-11-14,7.30,K,19.20,K,0.90,K,97.00,K,10.30,K
-121385.59,13512.53,7.62,166,2014-11-15,4.40,K,17.30,K,1.10,K,97.00,K,8.70,K
-121385.59,13512.53,7.62,166,2014-11-16,2.10,K,15.00,K,1.30,K,95.00,K,3.90,K
-121385.59,13512.53,7.62,166,2014-11-17,-0.10,K,18.20,K,0.70,H,97.00,H,4.30,K
-121385.59,13512.53,7.62,166,2014-11-18,1.10,K,17.20,K,0.90,K,96.00,K,5.10,K
-121385.59,13512.53,7.62,166,2014-11-19,6.50,K,16.50,K,1.20,K,96.00,K,9.30,K
-121385.59,13512.53,7.62,166,2014-11-20,10.10,K,12.70,K,1.10,K,97.00,K,10.50,K
-121385.59,13512.53,7.62,166,2014-11-21,9.40,K,13.40,K,1.20,K,97.00,K,10.10,K
-121385.59,13512.53,7.62,166,2014-11-22,8.30,K,15.50,K,2.80,Y,97.00,K,10.30,K
-121385.59,13512.53,7.62,166,2014-11-23,3.30,K,15.70,K,1.70,K,97.00,K,6.80,K
-121385.59,13512.53,7.62,166,2014-11-24,0.90,K,17.00,K,0.80,K,97.00,K,4.70,K
-121385.59,13512.53,7.62,166,2014-11-25,2.20,K,18.10,K,0.80,K,96.00,K,6.00,K
-121385.59,13512.53,7.62,166,2014-11-26,1.10,K,19.40,K,0.60,K,97.00,K,6.70,K
